Lead_ID,Lead_Source,Industry,Company_Size,Budget,Interaction_Count,Response_Time,Location,Engagement_Score,Previous_Contact_History,Conversion_Probability_True,Conversion_Status,Lead_Value_Score,Interaction_Velocity,Engagement_Per_Interaction,High_Intent_Lead
LEAD1294,Cold Call,Finance,Medium,6200.0,7,11.8,Asia-Pacific,19,1,0.0869,1,1178.0,0.546875,2.375,0
LEAD1295,LinkedIn,Education,Small,34900.0,5,18.0,North America,23,2,0.1764,1,8027.0,0.2631578947368421,3.8333333333333335,0
LEAD1296,Website,Education,Small,8400.0,5,2.8,North America,13,1,0.1883,0,1092.0,1.3157894736842106,2.1666666666666665,0
LEAD1297,Website,Finance,Small,10000.0,7,1.0,North America,24,3,0.6677,1,2400.0,3.5,3.0,0
LEAD1298,Website,Tech,Small,12700.0,5,5.6,South America,75,1,0.805,1,9525.0,0.7575757575757576,12.5,0
LEAD1299,Cold Call,Retail,Medium,13400.0,8,14.9,Europe,50,0,0.2995,0,6700.0,0.5031446540880503,5.555555555555555,0
LEAD1300,Cold Call,Finance,Small,12600.0,8,14.0,Asia-Pacific,36,2,0.1806,0,4536.0,0.5333333333333333,4.0,0
LEAD1301,Website,Retail,Small,16000.0,7,37.3,Europe,17,0,0.1594,1,2720.0,0.18276762402088775,2.125,0
LEAD1302,Referral,Finance,Small,35700.0,5,12.0,Europe,35,2,0.5053,0,12495.0,0.38461538461538464,5.833333333333333,0
LEAD1303,Website,Finance,Medium,36200.0,6,6.5,North America,67,1,0.8551,1,24254.0,0.8,9.571428571428571,0
LEAD1304,Email,Retail,Small,34000.0,6,19.2,North America,65,2,0.6512,1,22100.0,0.297029702970297,9.285714285714286,0
LEAD1305,Cold Call,Finance,Small,4100.0,6,2.1,Europe,50,0,0.2266,0,2050.0,1.9354838709677418,7.142857142857143,0
LEAD1306,LinkedIn,Finance,Small,34200.0,7,20.2,Europe,50,0,0.306,0,17100.0,0.33018867924528306,6.25,0
LEAD1307,Cold Call,Finance,Large,4600.0,7,5.6,North America,20,0,0.105,0,920.0,1.0606060606060606,2.5,0
LEAD1308,LinkedIn,Finance,Small,4700.0,9,2.1,North America,39,0,0.6541,1,1833.0,2.903225806451613,3.9,0
LEAD1309,Website,Healthcare,Medium,61100.0,5,2.2,North America,66,1,0.9464,1,40326.0,1.5625,11.0,0
LEAD1310,LinkedIn,Education,Small,36200.0,10,48.0,Europe,42,0,0.2828,1,15204.0,0.20408163265306123,3.8181818181818183,0
LEAD1311,Website,Finance,Small,18100.0,12,11.8,Europe,87,1,0.8673,1,15747.0,0.9375,6.6923076923076925,0
LEAD1312,LinkedIn,Healthcare,Medium,43600.0,6,2.4,South America,79,1,0.9339,1,34444.0,1.7647058823529411,11.285714285714286,0
LEAD1313,Email,Retail,Small,92900.0,6,3.9,North America,46,1,0.616,1,42734.0,1.2244897959183672,6.571428571428571,0
LEAD1314,LinkedIn,Tech,Large,20900.0,6,5.7,North America,50,1,0.7197,1,10450.0,0.8955223880597015,7.142857142857143,0
LEAD1315,Email,Tech,Large,21000.0,3,0.8,North America,99,0,0.8595,1,20790.0,1.6666666666666665,24.75,1
LEAD1316,Cold Call,Manufacturing,Medium,30100.0,5,1.5,Europe,72,0,0.6366,1,21672.0,2.0,12.0,0
LEAD1317,Email,Retail,Medium,7300.0,7,17.3,Europe,56,0,0.442,1,4088.0,0.3825136612021858,7.0,0
LEAD1318,Cold Call,Healthcare,Small,5700.0,4,18.7,Asia-Pacific,59,0,0.4316,0,3363.0,0.20304568527918782,11.8,0
LEAD1319,Website,Healthcare,Small,30500.0,7,48.0,North America,58,0,0.4069,0,17690.0,0.14285714285714285,7.25,0
LEAD1320,Website,Tech,Large,10500.0,7,0.9,Europe,55,2,0.9544,1,5775.0,3.68421052631579,6.875,0
LEAD1321,Website,Healthcare,Medium,4900.0,3,26.5,South America,34,0,0.1522,0,1666.0,0.10909090909090909,8.5,0
LEAD1322,Website,Healthcare,Medium,9600.0,3,4.7,South America,47,1,0.3465,1,4512.0,0.5263157894736842,11.75,0
LEAD1323,LinkedIn,Healthcare,Small,10900.0,8,4.9,Middle East,26,1,0.4829,1,2834.0,1.3559322033898304,2.888888888888889,0
LEAD1324,Website,Finance,Small,69200.0,8,1.7,Asia-Pacific,69,2,0.8769,1,47748.0,2.962962962962963,7.666666666666667,0
LEAD1325,Referral,Tech,Large,25900.0,6,48.0,South America,52,2,0.7736,1,13468.0,0.12244897959183673,7.428571428571429,0
LEAD1326,Website,Tech,Small,17100.0,5,47.7,North America,71,1,0.5652,1,12141.0,0.1026694045174538,11.833333333333334,0
LEAD1327,Website,Manufacturing,Small,71400.0,4,24.1,North America,30,1,0.2211,1,21420.0,0.1593625498007968,6.0,0
LEAD1328,LinkedIn,Finance,Small,48700.0,6,1.2,North America,83,0,0.7237,1,40421.0,2.727272727272727,11.857142857142858,1
LEAD1329,Cold Call,Finance,Medium,16300.0,3,22.2,Asia-Pacific,81,1,0.5633,0,13203.0,0.12931034482758622,20.25,0
LEAD1330,Email,Tech,Small,49200.0,6,12.2,Middle East,24,0,0.1708,0,11808.0,0.4545454545454546,3.4285714285714284,0
LEAD1331,Email,Tech,Medium,12400.0,7,1.8,North America,45,0,0.6252,0,5580.0,2.5,5.625,0
LEAD1332,Cold Call,Retail,Small,7200.0,8,3.7,Europe,47,2,0.3902,1,3384.0,1.702127659574468,5.222222222222222,0
LEAD1333,Website,Healthcare,Large,7300.0,7,14.1,Asia-Pacific,26,1,0.3973,0,1898.0,0.4635761589403974,3.25,0
LEAD1334,Referral,Healthcare,Medium,23700.0,5,19.6,South America,50,1,0.7201,1,11850.0,0.24271844660194172,8.333333333333334,0
LEAD1335,Referral,Tech,Small,15900.0,4,22.7,Europe,66,1,0.8145,1,10494.0,0.16877637130801687,13.2,0
LEAD1336,Cold Call,Retail,Medium,23500.0,5,9.5,Middle East,46,1,0.2319,0,10810.0,0.47619047619047616,7.666666666666667,0
LEAD1337,Website,Tech,Small,25200.0,5,9.3,North America,21,1,0.2803,1,5292.0,0.48543689320388345,3.5,0
LEAD1338,Cold Call,Tech,Small,2500.0,13,13.9,North America,70,2,0.3523,0,1750.0,0.87248322147651,5.0,0
LEAD1339,Website,Finance,Large,3100.0,7,18.1,Europe,39,1,0.4545,1,1209.0,0.36649214659685864,4.875,0
LEAD1340,Website,Tech,Small,17200.0,5,2.3,North America,41,0,0.6252,1,7052.0,1.5151515151515151,6.833333333333333,0
LEAD1341,Website,Tech,Small,6200.0,5,16.3,North America,89,0,0.8571,1,5518.0,0.2890173410404624,14.833333333333334,0
LEAD1342,Email,Healthcare,Small,22000.0,14,5.1,Asia-Pacific,63,1,0.513,1,13860.0,2.295081967213115,4.2,0
LEAD1343,LinkedIn,Retail,Small,18100.0,7,5.9,Asia-Pacific,39,1,0.2763,0,7059.0,1.0144927536231882,4.875,0
LEAD1344,Cold Call,Education,Large,19600.0,5,1.1,Asia-Pacific,31,1,0.2736,0,6076.0,2.380952380952381,5.166666666666667,0
LEAD1345,Cold Call,Finance,Small,9200.0,6,10.8,North America,74,1,0.4114,0,6808.0,0.5084745762711864,10.571428571428571,0
LEAD1346,Email,Tech,Large,22400.0,4,1.3,Europe,73,1,0.86,0,16352.0,1.7391304347826089,14.6,0
LEAD1347,Website,Tech,Large,37400.0,5,29.4,North America,45,2,0.6489,1,16830.0,0.16447368421052633,7.5,0
LEAD1348,Email,Manufacturing,Small,127000.0,7,11.7,North America,30,1,0.288,0,38100.0,0.5511811023622047,3.75,0
LEAD1349,Referral,Healthcare,Small,38500.0,6,48.0,Europe,63,0,0.4984,1,24255.0,0.12244897959183673,9.0,0
LEAD1350,Website,Retail,Large,18300.0,7,3.5,North America,67,2,0.8382,0,12261.0,1.5555555555555556,8.375,0
LEAD1351,LinkedIn,Tech,Small,6300.0,6,13.8,North America,48,0,0.2337,0,3024.0,0.4054054054054054,6.857142857142857,0
LEAD1352,Email,Healthcare,Small,24900.0,8,40.1,Asia-Pacific,33,2,0.2007,0,8217.0,0.194647201946472,3.6666666666666665,0
LEAD1353,Email,Tech,Small,57500.0,6,4.4,North America,55,1,0.3956,0,31625.0,1.111111111111111,7.857142857142857,0
LEAD1354,Cold Call,Healthcare,Medium,6800.0,8,1.3,Middle East,64,0,0.3706,0,4352.0,3.4782608695652177,7.111111111111111,0
LEAD1355,Email,Manufacturing,Medium,7900.0,6,12.2,Europe,45,1,0.1906,0,3555.0,0.4545454545454546,6.428571428571429,0
LEAD1356,LinkedIn,Manufacturing,Small,5200.0,5,5.6,Middle East,60,1,0.721,1,3120.0,0.7575757575757576,10.0,0
LEAD1357,LinkedIn,Healthcare,Small,28700.0,8,3.9,North America,62,3,0.7347,1,17794.0,1.6326530612244896,6.888888888888889,0
LEAD1358,Email,Finance,Large,12400.0,5,48.0,Europe,78,1,0.619,0,9672.0,0.10204081632653061,13.0,0
LEAD1359,Website,Manufacturing,Medium,3300.0,5,16.9,North America,47,0,0.4217,0,1551.0,0.2793296089385475,7.833333333333333,0
LEAD1360,Email,Retail,Medium,43600.0,6,8.1,Asia-Pacific,32,0,0.261,1,13952.0,0.6593406593406593,4.571428571428571,0
LEAD1361,LinkedIn,Tech,Medium,18300.0,2,0.7,North America,54,0,0.693,0,9882.0,1.1764705882352942,18.0,0
LEAD1362,Website,Finance,Small,10000.0,8,2.7,North America,89,1,0.9403,1,8900.0,2.162162162162162,9.88888888888889,0
LEAD1363,Cold Call,Tech,Medium,10400.0,2,4.4,South America,20,0,0.0285,0,2080.0,0.37037037037037035,6.666666666666667,0
LEAD1364,Cold Call,Finance,Small,8900.0,6,8.1,North America,9,1,0.0578,0,801.0,0.6593406593406593,1.2857142857142858,0
LEAD1365,Cold Call,Finance,Small,14200.0,6,8.4,North America,53,1,0.2779,1,7526.0,0.6382978723404255,7.571428571428571,0
LEAD1366,Website,Healthcare,Medium,10200.0,5,0.4,North America,47,2,0.8287,1,4794.0,3.5714285714285716,7.833333333333333,0
LEAD1367,Cold Call,Finance,Small,17900.0,5,34.6,Asia-Pacific,51,0,0.1358,0,9129.0,0.14044943820224717,8.5,0
LEAD1368,LinkedIn,Tech,Large,31700.0,6,9.5,North America,50,1,0.6431,1,15850.0,0.5714285714285714,7.142857142857143,0
LEAD1369,Website,Healthcare,Small,24400.0,8,0.3,Europe,75,0,0.9194,1,18300.0,6.153846153846153,8.333333333333334,0
LEAD1370,Website,Education,Large,9000.0,2,14.6,North America,54,1,0.2433,0,4860.0,0.12820512820512822,18.0,0
LEAD1371,Referral,Retail,Large,17000.0,9,1.0,Europe,71,2,0.98,1,12070.0,4.5,7.1,0
LEAD1372,Website,Finance,Small,38700.0,4,15.4,Asia-Pacific,5,1,0.1568,0,1935.0,0.24390243902439027,1.0,0
LEAD1373,LinkedIn,Manufacturing,Medium,3400.0,5,14.6,Europe,44,1,0.5418,1,1496.0,0.32051282051282054,7.333333333333333,0
LEAD1374,Email,Manufacturing,Small,3600.0,5,48.0,Europe,39,1,0.0688,0,1404.0,0.10204081632653061,6.5,0
LEAD1375,Website,Tech,Large,18200.0,7,5.1,North America,9,0,0.2262,0,1638.0,1.1475409836065575,1.125,0
LEAD1376,LinkedIn,Tech,Small,22400.0,7,2.0,North America,57,0,0.6351,0,12768.0,2.3333333333333335,7.125,0
LEAD1377,Email,Retail,Medium,6800.0,4,1.3,North America,53,0,0.5926,0,3604.0,1.7391304347826089,10.6,0
LEAD1378,Email,Education,Small,29300.0,4,1.0,Europe,46,0,0.3595,0,13478.0,2.0,9.2,0
LEAD1379,Email,Manufacturing,Small,22800.0,3,20.0,Europe,52,0,0.1474,0,11856.0,0.14285714285714285,13.0,0
LEAD1380,Email,Education,Small,53400.0,4,15.3,Middle East,57,1,0.432,0,30438.0,0.24539877300613497,11.4,0
LEAD1381,Website,Healthcare,Small,5700.0,6,44.8,North America,75,2,0.6766,0,4275.0,0.13100436681222707,10.714285714285714,0
LEAD1382,Email,Healthcare,Medium,29800.0,7,4.5,Europe,68,0,0.5112,0,20264.0,1.2727272727272727,8.5,0
LEAD1383,Referral,Tech,Medium,3700.0,7,19.6,Europe,62,0,0.7087,0,2294.0,0.3398058252427184,7.75,0
LEAD1384,Website,Tech,Medium,18700.0,7,1.3,Europe,100,0,0.9624,1,18700.0,3.0434782608695654,12.5,1
LEAD1385,Cold Call,Finance,Small,18100.0,6,28.2,South America,41,0,0.0405,0,7421.0,0.20547945205479454,5.857142857142857,0
LEAD1386,Website,Healthcare,Small,11800.0,6,0.7,North America,28,2,0.5581,1,3304.0,3.5294117647058822,4.0,0
LEAD1387,LinkedIn,Healthcare,Small,39200.0,7,18.7,North America,78,3,0.7631,1,30576.0,0.3553299492385787,9.75,0
LEAD1388,Website,Retail,Medium,2100.0,7,4.5,Asia-Pacific,92,0,0.8397,0,1932.0,1.2727272727272727,11.5,0
LEAD1389,Referral,Tech,Large,16700.0,6,2.5,North America,42,0,0.7587,1,7014.0,1.7142857142857142,6.0,0
LEAD1390,Email,Healthcare,Small,6900.0,7,14.7,North America,83,1,0.6553,0,5727.0,0.445859872611465,10.375,0
LEAD1391,Website,Tech,Small,29200.0,7,27.2,North America,44,0,0.3053,0,12848.0,0.24822695035460993,5.5,0
LEAD1392,Website,Finance,Small,2900.0,7,17.4,North America,67,1,0.5616,1,1943.0,0.3804347826086957,8.375,0
LEAD1393,Website,Retail,Medium,37600.0,5,4.6,Europe,68,1,0.752,1,25568.0,0.8928571428571429,11.333333333333334,0
LEAD1394,Email,Retail,Medium,38400.0,8,5.3,North America,42,2,0.6068,1,16128.0,1.2698412698412698,4.666666666666667,0
LEAD1395,Website,Manufacturing,Medium,37800.0,7,2.6,Europe,92,1,0.9342,1,34776.0,1.9444444444444444,11.5,0
LEAD1396,LinkedIn,Tech,Small,5300.0,4,21.0,Europe,94,0,0.7696,1,4982.0,0.18181818181818182,18.8,0
LEAD1397,Email,Finance,Medium,21900.0,8,1.5,Europe,35,0,0.6352,1,7665.0,3.2,3.888888888888889,0
LEAD1398,Website,Finance,Medium,2300.0,5,28.1,Middle East,59,2,0.4567,1,1357.0,0.1718213058419244,9.833333333333334,0
LEAD1399,Cold Call,Finance,Small,39700.0,10,11.1,North America,73,0,0.6415,0,28981.0,0.8264462809917356,6.636363636363637,0
LEAD1400,Cold Call,Education,Medium,27700.0,6,10.8,Middle East,17,1,0.0388,0,4709.0,0.5084745762711864,2.4285714285714284,0
LEAD1401,Website,Retail,Small,17100.0,6,21.9,Europe,56,0,0.4576,1,9576.0,0.26200873362445415,8.0,0
LEAD1402,Website,Education,Small,28200.0,10,13.3,Asia-Pacific,22,0,0.3056,1,6204.0,0.6993006993006993,2.0,0
LEAD1403,Website,Tech,Large,4000.0,6,4.5,Europe,68,0,0.6807,0,2720.0,1.0909090909090908,9.714285714285714,0
LEAD1404,Cold Call,Education,Small,17000.0,4,5.3,Europe,57,0,0.1464,0,9690.0,0.6349206349206349,11.4,0
LEAD1405,Cold Call,Tech,Medium,8900.0,6,2.4,South America,48,2,0.5838,1,4272.0,1.7647058823529411,6.857142857142857,0
LEAD1406,Email,Education,Medium,74000.0,4,7.6,South America,24,0,0.1278,0,17760.0,0.46511627906976744,4.8,0
LEAD1407,LinkedIn,Finance,Small,40900.0,6,1.5,North America,43,1,0.6904,0,17587.0,2.4,6.142857142857143,0
LEAD1408,LinkedIn,Finance,Medium,28400.0,6,12.8,North America,65,2,0.808,1,18460.0,0.43478260869565216,9.285714285714286,0
LEAD1409,Email,Healthcare,Medium,56300.0,4,2.3,Europe,54,2,0.7339,1,30402.0,1.2121212121212122,10.8,0
LEAD1410,LinkedIn,Manufacturing,Small,10500.0,8,24.0,South America,79,1,0.7952,0,8295.0,0.32,8.777777777777779,0
LEAD1411,Website,Tech,Small,48200.0,4,14.6,North America,78,0,0.701,1,37596.0,0.25641025641025644,15.6,0
LEAD1412,Website,Finance,Small,9900.0,7,26.8,Asia-Pacific,77,0,0.6288,0,7623.0,0.2517985611510791,9.625,0
LEAD1413,Website,Education,Small,28400.0,9,1.2,Asia-Pacific,44,1,0.5367,1,12496.0,4.090909090909091,4.4,0
LEAD1414,Website,Finance,Small,28700.0,4,19.3,Asia-Pacific,61,3,0.725,1,17507.0,0.19704433497536944,12.2,0
LEAD1415,Email,Tech,Small,2400.0,5,25.6,Europe,36,0,0.0816,0,864.0,0.18796992481203006,6.0,0
LEAD1416,Referral,Finance,Small,11000.0,7,0.6,Europe,30,1,0.7873,1,3300.0,4.375,3.75,0
LEAD1417,Website,Finance,Large,2400.0,6,48.0,Middle East,79,0,0.6322,0,1896.0,0.12244897959183673,11.285714285714286,0
LEAD1418,Website,Manufacturing,Small,118800.0,8,4.4,Europe,31,0,0.4787,0,36828.0,1.4814814814814814,3.4444444444444446,0
LEAD1419,Email,Retail,Medium,4600.0,11,3.0,Asia-Pacific,29,1,0.622,0,1334.0,2.75,2.4166666666666665,0
LEAD1420,Referral,Healthcare,Medium,17700.0,7,6.5,North America,57,0,0.8099,1,10089.0,0.9333333333333333,7.125,0
LEAD1421,Website,Manufacturing,Medium,33300.0,9,0.2,Asia-Pacific,50,1,0.8588,1,16650.0,7.5,5.0,0
LEAD1422,Email,Finance,Small,6500.0,4,26.1,North America,51,0,0.1032,1,3315.0,0.14760147601476015,10.2,0
LEAD1423,Website,Tech,Large,15300.0,6,3.9,North America,100,0,0.9774,1,15300.0,1.2244897959183672,14.285714285714286,0
LEAD1424,Website,Tech,Medium,20700.0,3,8.9,Asia-Pacific,35,1,0.3155,1,7245.0,0.30303030303030304,8.75,0
LEAD1425,Referral,Finance,Medium,5500.0,7,11.8,Europe,65,0,0.8118,1,3575.0,0.546875,8.125,0
LEAD1426,Referral,Tech,Small,32200.0,7,18.9,Asia-Pacific,57,1,0.8428,0,18354.0,0.35175879396984927,7.125,0
LEAD1427,Website,Manufacturing,Small,9100.0,2,3.6,North America,75,1,0.7208,1,6825.0,0.4347826086956522,25.0,0
LEAD1428,Referral,Retail,Medium,6700.0,6,15.3,Europe,39,2,0.6285,1,2613.0,0.36809815950920244,5.571428571428571,0
LEAD1429,Cold Call,Tech,Small,18300.0,3,1.6,Europe,51,0,0.1208,0,9333.0,1.1538461538461537,12.75,0
LEAD1430,LinkedIn,Healthcare,Small,12600.0,5,14.7,Europe,57,1,0.4135,0,7182.0,0.3184713375796179,9.5,0
LEAD1431,Email,Retail,Small,52600.0,4,30.3,North America,26,0,0.0553,0,13676.0,0.12779552715654952,5.2,0
LEAD1432,Email,Manufacturing,Medium,44400.0,8,1.2,Asia-Pacific,19,0,0.3282,0,8436.0,3.6363636363636362,2.111111111111111,0
LEAD1433,Email,Education,Large,15200.0,5,1.6,Asia-Pacific,55,0,0.6849,1,8360.0,1.923076923076923,9.166666666666666,0
LEAD1434,Cold Call,Healthcare,Small,10900.0,7,9.9,North America,82,0,0.3627,1,8938.0,0.6422018348623852,10.25,0
LEAD1435,Website,Retail,Medium,9900.0,10,0.7,North America,48,0,0.8328,1,4752.0,5.882352941176471,4.363636363636363,0
LEAD1436,Website,Healthcare,Medium,8200.0,5,2.6,Asia-Pacific,51,0,0.7827,1,4182.0,1.3888888888888888,8.5,0
LEAD1437,Website,Healthcare,Small,17700.0,5,2.6,Asia-Pacific,78,2,0.8967,1,13806.0,1.3888888888888888,13.0,0
LEAD1438,Cold Call,Tech,Large,34700.0,5,8.0,Asia-Pacific,52,2,0.658,1,18044.0,0.5555555555555556,8.666666666666666,0
LEAD1439,Website,Tech,Large,9400.0,5,3.5,Asia-Pacific,71,0,0.8839,1,6674.0,1.1111111111111112,11.833333333333334,0
LEAD1440,Cold Call,Healthcare,Medium,6200.0,6,7.8,North America,100,1,0.7143,1,6200.0,0.6818181818181818,14.285714285714286,0
LEAD1441,Referral,Tech,Small,14900.0,10,8.9,North America,43,0,0.6979,1,6407.0,1.0101010101010102,3.909090909090909,0
LEAD1442,Website,Tech,Medium,3400.0,4,15.8,North America,51,1,0.7972,1,1734.0,0.23809523809523808,10.2,0
LEAD1443,Cold Call,Retail,Small,26200.0,7,35.1,North America,63,1,0.2903,0,16506.0,0.19390581717451522,7.875,0
LEAD1444,Email,Tech,Small,16600.0,5,8.5,Asia-Pacific,85,0,0.5378,1,14110.0,0.5263157894736842,14.166666666666666,0
LEAD1445,LinkedIn,Healthcare,Small,15700.0,7,5.4,North America,53,1,0.7442,0,8321.0,1.09375,6.625,0
LEAD1446,Website,Healthcare,Medium,9100.0,4,3.7,Middle East,70,1,0.8936,0,6370.0,0.851063829787234,14.0,0
LEAD1447,Cold Call,Manufacturing,Large,49000.0,9,12.2,Asia-Pacific,62,1,0.5949,0,30380.0,0.6818181818181819,6.2,0
LEAD1448,LinkedIn,Finance,Small,3900.0,6,34.5,South America,54,1,0.3775,1,2106.0,0.16901408450704225,7.714285714285714,0
LEAD1449,Referral,Tech,Small,42800.0,8,17.5,South America,47,1,0.7809,1,20116.0,0.43243243243243246,5.222222222222222,0
LEAD1450,Cold Call,Healthcare,Large,11500.0,5,2.9,Europe,43,0,0.3665,0,4945.0,1.2820512820512822,7.166666666666667,0
LEAD1451,Email,Education,Small,44500.0,5,27.0,Asia-Pacific,100,0,0.5475,0,44500.0,0.17857142857142858,16.666666666666668,0
LEAD1452,Cold Call,Manufacturing,Medium,28100.0,3,16.1,North America,24,1,0.043,0,6744.0,0.17543859649122806,6.0,0
LEAD1453,LinkedIn,Finance,Small,4200.0,8,1.7,North America,26,1,0.5844,1,1092.0,2.962962962962963,2.888888888888889,0
LEAD1454,Email,Finance,Small,37600.0,6,15.1,Asia-Pacific,60,0,0.4332,1,22560.0,0.37267080745341613,8.571428571428571,0
LEAD1455,Website,Manufacturing,Large,24900.0,7,4.2,North America,59,0,0.6864,1,14691.0,1.346153846153846,7.375,0
LEAD1456,Referral,Tech,Small,2700.0,9,8.2,Middle East,64,0,0.8455,0,1728.0,0.9782608695652175,6.4,0
LEAD1457,Cold Call,Healthcare,Small,4900.0,8,4.4,Asia-Pacific,38,0,0.1963,0,1862.0,1.4814814814814814,4.222222222222222,0
LEAD1458,Cold Call,Finance,Small,22200.0,5,1.2,Asia-Pacific,34,0,0.2972,0,7548.0,2.2727272727272725,5.666666666666667,0
LEAD1459,Website,Tech,Large,23700.0,5,17.7,North America,49,1,0.7284,0,11613.0,0.26737967914438504,8.166666666666666,0
LEAD1460,Cold Call,Finance,Large,29500.0,4,21.3,Asia-Pacific,73,1,0.5763,1,21535.0,0.17937219730941703,14.6,0
LEAD1461,Email,Tech,Small,27500.0,7,3.3,North America,35,0,0.5993,0,9625.0,1.627906976744186,4.375,0
LEAD1462,Cold Call,Retail,Small,23500.0,10,3.4,Asia-Pacific,58,2,0.2549,0,13630.0,2.2727272727272725,5.2727272727272725,0
LEAD1463,Website,Manufacturing,Medium,31100.0,5,6.8,North America,45,1,0.6698,0,13995.0,0.6410256410256411,7.5,0
LEAD1464,Cold Call,Tech,Small,19100.0,9,20.1,Asia-Pacific,25,1,0.1568,1,4775.0,0.42654028436018954,2.5,0
LEAD1465,Referral,Education,Medium,8000.0,5,1.1,North America,29,0,0.6566,1,2320.0,2.380952380952381,4.833333333333333,0
LEAD1466,Website,Tech,Small,50700.0,6,19.9,North America,73,1,0.8161,1,37011.0,0.28708133971291866,10.428571428571429,0
LEAD1467,Referral,Healthcare,Small,2400.0,2,30.8,Europe,43,0,0.2726,1,1032.0,0.06289308176100629,14.333333333333334,0
LEAD1468,Email,Tech,Medium,11100.0,4,10.0,North America,80,0,0.7459,0,8880.0,0.36363636363636365,16.0,0
LEAD1469,LinkedIn,Manufacturing,Small,28100.0,6,0.8,Asia-Pacific,54,0,0.5793,1,15174.0,3.333333333333333,7.714285714285714,0
LEAD1470,LinkedIn,Retail,Large,13100.0,2,3.9,North America,28,0,0.1391,0,3668.0,0.4081632653061224,9.333333333333334,0
LEAD1471,Email,Retail,Small,2500.0,7,1.5,North America,65,0,0.4831,1,1625.0,2.8,8.125,0
LEAD1472,Cold Call,Education,Small,3400.0,6,3.7,Europe,39,0,0.1501,0,1326.0,1.276595744680851,5.571428571428571,0
LEAD1473,LinkedIn,Healthcare,Large,22900.0,7,20.1,North America,47,1,0.7562,0,10763.0,0.33175355450236965,5.875,0
LEAD1474,Email,Manufacturing,Small,69000.0,6,0.8,North America,78,0,0.7981,1,53820.0,3.333333333333333,11.142857142857142,1
LEAD1475,Website,Retail,Medium,18100.0,5,4.1,Asia-Pacific,29,0,0.1465,0,5249.0,0.9803921568627452,4.833333333333333,0
LEAD1476,Cold Call,Manufacturing,Small,16100.0,5,8.8,North America,46,1,0.2119,0,7406.0,0.5102040816326531,7.666666666666667,0
LEAD1477,LinkedIn,Healthcare,Medium,9700.0,4,25.0,North America,33,0,0.1906,0,3201.0,0.15384615384615385,6.6,0
LEAD1478,LinkedIn,Tech,Medium,7900.0,6,3.6,North America,31,1,0.5826,1,2449.0,1.3043478260869565,4.428571428571429,0
LEAD1479,LinkedIn,Healthcare,Small,2400.0,6,18.2,Europe,46,0,0.2086,0,1104.0,0.3125,6.571428571428571,0
LEAD1480,Email,Tech,Medium,8400.0,4,10.6,Europe,38,0,0.4247,1,3192.0,0.3448275862068966,7.6,0
LEAD1481,LinkedIn,Healthcare,Medium,13900.0,6,13.6,North America,50,1,0.49,1,6950.0,0.4109589041095891,7.142857142857143,0
LEAD1482,Website,Finance,Small,6400.0,7,23.8,Asia-Pacific,68,2,0.7213,0,4352.0,0.282258064516129,8.5,0
LEAD1483,Email,Healthcare,Medium,3800.0,9,0.4,North America,40,1,0.7361,1,1520.0,6.428571428571429,4.0,0
LEAD1484,Website,Tech,Medium,27300.0,8,9.2,Europe,26,1,0.6182,1,7098.0,0.7843137254901962,2.888888888888889,0
LEAD1485,Website,Tech,Small,47000.0,5,16.6,North America,68,1,0.7158,0,31960.0,0.28409090909090906,11.333333333333334,0
LEAD1486,Email,Finance,Small,57200.0,5,26.0,Europe,40,1,0.1621,0,22880.0,0.18518518518518517,6.666666666666667,0
LEAD1487,Email,Manufacturing,Small,21200.0,2,1.8,Middle East,92,1,0.7711,1,19504.0,0.7142857142857143,30.666666666666668,1
LEAD1488,Cold Call,Finance,Small,3100.0,5,5.1,Europe,47,1,0.2134,0,1457.0,0.819672131147541,7.833333333333333,0
LEAD1489,Email,Finance,Medium,29000.0,5,1.1,Middle East,52,3,0.7282,1,15080.0,2.380952380952381,8.666666666666666,0
LEAD1490,Email,Retail,Small,4300.0,8,21.7,North America,9,0,0.1347,0,387.0,0.3524229074889868,1.0,0
LEAD1491,Website,Healthcare,Large,24200.0,5,23.5,North America,32,0,0.4893,1,7744.0,0.20408163265306123,5.333333333333333,0
LEAD1492,Email,Tech,Small,32200.0,7,8.0,North America,9,0,0.0925,0,2898.0,0.7777777777777778,1.125,0
